SalesOrderID,SalesOrderDetailID,CarrierTrackingNumber,OrderQty,ProductID,SpecialOfferID,UnitPrice,UnitPriceDiscount,LineTotal
45323,6331,8E16-4834-8A,1,768,1,419.46,0,419.46
45323,6332,8E16-4834-8A,4,732,1,356.9,0,1427.6
45323,6333,8E16-4834-8A,10,762,1,419.46,0,4194.6
45323,6334,8E16-4834-8A,5,763,1,419.46,0,2097.3
45323,6335,8E16-4834-8A,1,725,1,183.94,0,183.94
45323,6336,8E16-4834-8A,2,753,1,2146.96,0,4293.92
45323,6337,8E16-4834-8A,6,707,1,20.19,0,121.14
45323,6338,8E16-4834-8A,3,756,1,874.79,0,2624.37
45323,6339,8E16-4834-8A,7,758,1,874.79,0,6123.53
45323,6340,8E16-4834-8A,9,715,1,28.84,0,259.56
45324,6341,0161-4740-91,2,761,1,419.46,0,838.92
45325,6342,5C87-4ACC-B0,1,760,1,419.46,0,419.46
45325,6343,5C87-4ACC-B0,1,770,1,419.46,0,419.46
45325,6344,5C87-4ACC-B0,2,758,1,874.79,0,1749.58
45326,6345,8C75-4F67-95,2,767,1,419.46,0,838.92
45326,6346,8C75-4F67-95,4,753,1,2146.96,0,8587.84
45326,6347,8C75-4F67-95,2,766,1,419.46,0,838.92
45326,6348,8C75-4F67-95,1,754,1,874.79,0,874.79
45326,6349,8C75-4F67-95,1,769,1,419.46,0,419.46
45326,6350,8C75-4F67-95,1,756,1,874.79,0,874.79
45326,6351,8C75-4F67-95,2,762,1,419.46,0,838.92
45326,6352,8C75-4F67-95,3,757,1,874.79,0,2624.37
45326,6353,8C75-4F67-95,1,758,1,874.79,0,874.79
45326,6354,8C75-4F67-95,1,755,1,874.79,0,874.79
45326,6355,8C75-4F67-95,1,750,1,2146.96,0,2146.96
45326,6356,8C75-4F67-95,5,759,1,419.46,0,2097.3
45326,6357,8C75-4F67-95,1,764,1,419.46,0,419.46
45326,6358,8C75-4F67-95,1,760,1,419.46,0,419.46
45327,6359,B59B-40F2-81,1,778,1,2024.99,0,2024.99
45327,6360,B59B-40F2-81,2,776,1,2024.99,0,4049.98
45327,6361,B59B-40F2-81,2,775,1,2024.99,0,4049.98
45327,6362,B59B-40F2-81,2,709,1,5.7,0,11.4
45327,6363,B59B-40F2-81,1,773,1,2039.99,0,2039.99
45328,6364,2212-4E8E-82,5,773,1,2039.99,0,10199.95
45328,6365,2212-4E8E-82,1,774,1,2039.99,0,2039.99
45328,6366,2212-4E8E-82,8,778,1,2024.99,0,16199.92
45328,6367,2212-4E8E-82,3,775,1,2024.99,0,6074.97
45328,6368,2212-4E8E-82,5,712,1,5.19,0,25.95
45328,6369,2212-4E8E-82,6,772,1,2039.99,0,12239.94
45328,6370,2212-4E8E-82,10,709,1,5.7,0,57
45328,6371,2212-4E8E-82,4,777,1,2024.99,0,8099.96
45328,6372,2212-4E8E-82,4,771,1,2039.99,0,8159.96
45328,6373,2212-4E8E-82,5,715,1,28.84,0,144.2
45329,6374,CFFE-4184-BD,1,743,1,714.7,0,714.7
45329,6375,CFFE-4184-BD,4,716,1,28.84,0,115.36
45329,6376,CFFE-4184-BD,1,747,1,714.7,0,714.7
45329,6377,CFFE-4184-BD,5,778,1,2024.99,0,10124.95
45329,6378,CFFE-4184-BD,3,775,1,2024.99,0,6074.97
45329,6379,CFFE-4184-BD,5,774,1,2039.99,0,10199.95
45329,6380,CFFE-4184-BD,7,772,1,2039.99,0,14279.93
45329,6381,CFFE-4184-BD,2,773,1,2039.99,0,4079.98
45329,6382,CFFE-4184-BD,3,715,1,28.84,0,86.52
45329,6383,CFFE-4184-BD,4,707,1,20.19,0,80.76
45329,6384,CFFE-4184-BD,4,712,1,5.19,0,20.76
45329,6385,CFFE-4184-BD,2,748,1,722.59,0,1445.18
45329,6386,CFFE-4184-BD,2,776,1,2024.99,0,4049.98
45329,6387,CFFE-4184-BD,2,771,1,2039.99,0,4079.98
45329,6388,CFFE-4184-BD,2,777,1,2024.99,0,4049.98
45329,6389,CFFE-4184-BD,1,708,1,20.19,0,20.19
45329,6390,CFFE-4184-BD,1,741,1,818.7,0,818.7
45329,6391,CFFE-4184-BD,1,714,1,28.84,0,28.84
45329,6392,CFFE-4184-BD,1,709,1,5.7,0,5.7
45329,6393,CFFE-4184-BD,1,745,1,809.76,0,809.76
45330,6394,19B9-4EA4-8F,2,715,1,28.84,0,57.68
45330,6395,19B9-4EA4-8F,2,709,1,5.7,0,11.4
45331,6396,4702-48B5-B8,1,752,1,2146.96,0,2146.96
45331,6397,4702-48B5-B8,1,760,1,419.46,0,419.46
45331,6398,4702-48B5-B8,5,761,1,419.46,0,2097.3
45331,6399,4702-48B5-B8,2,762,1,419.46,0,838.92
45331,6400,4702-48B5-B8,1,765,1,419.46,0,419.46
45331,6401,4702-48B5-B8,2,764,1,419.46,0,838.92
45331,6402,4702-48B5-B8,1,755,1,874.79,0,874.79
45331,6403,4702-48B5-B8,2,750,1,2146.96,0,4293.92
45331,6404,4702-48B5-B8,2,768,1,419.46,0,838.92
45331,6405,4702-48B5-B8,1,756,1,874.79,0,874.79
45331,6406,4702-48B5-B8,3,754,1,874.79,0,2624.37
45331,6407,4702-48B5-B8,1,758,1,874.79,0,874.79
45331,6408,4702-48B5-B8,2,763,1,419.46,0,838.92
45331,6409,4702-48B5-B8,1,751,1,2146.96,0,2146.96
45331,6410,4702-48B5-B8,1,711,1,20.19,0,20.19
45332,6411,AD0B-49A0-A5,1,754,1,874.79,0,874.79
45332,6412,AD0B-49A0-A5,2,760,1,419.46,0,838.92
45332,6413,AD0B-49A0-A5,3,751,1,2146.96,0,6440.88
45332,6414,AD0B-49A0-A5,2,765,1,419.46,0,838.92
45332,6415,AD0B-49A0-A5,1,749,1,2146.96,0,2146.96
45332,6416,AD0B-49A0-A5,2,769,1,419.46,0,838.92
45332,6417,AD0B-49A0-A5,1,750,1,2146.96,0,2146.96
45332,6418,AD0B-49A0-A5,2,768,1,419.46,0,838.92
45332,6419,AD0B-49A0-A5,4,758,1,874.79,0,3499.16
45332,6420,AD0B-49A0-A5,1,757,1,874.79,0,874.79
45332,6421,AD0B-49A0-A5,2,759,1,419.46,0,838.92
45332,6422,AD0B-49A0-A5,1,762,1,419.46,0,419.46
45332,6423,AD0B-49A0-A5,2,761,1,419.46,0,838.92
45332,6424,AD0B-49A0-A5,1,752,1,2146.96,0,2146.96
45332,6425,AD0B-49A0-A5,2,753,1,2146.96,0,4293.92
45333,6426,5BB5-4C37-92,1,726,1,183.94,0,183.94
45333,6427,5BB5-4C37-92,1,755,1,874.79,0,874.79
45333,6428,5BB5-4C37-92,1,722,1,178.58,0,178.58
45333,6429,5BB5-4C37-92,2,762,1,419.46,0,838.92
45333,6430,5BB5-4C37-92,1,749,1,2146.96,0,2146.96
45334,6431,D530-40FA-B3,1,712,1,5.19,0,5.19
45334,6432,D530-40FA-B3,6,772,1,2039.99,0,12239.94
45334,6433,D530-40FA-B3,3,777,1,2024.99,0,6074.97
45334,6434,D530-40FA-B3,4,773,1,2039.99,0,8159.96
45334,6435,D530-40FA-B3,6,774,1,2039.99,0,12239.94
45334,6436,D530-40FA-B3,2,711,1,20.19,0,40.38
45334,6437,D530-40FA-B3,5,715,1,28.84,0,144.2
45334,6438,D530-40FA-B3,2,776,1,2024.99,0,4049.98
45334,6439,D530-40FA-B3,4,771,1,2039.99,0,8159.96
45334,6440,D530-40FA-B3,4,709,1,5.7,0,22.8
45335,6441,CF69-4308-92,3,711,1,20.19,0,60.57
45335,6442,CF69-4308-92,5,712,1,5.19,0,25.95
45335,6443,CF69-4308-92,1,755,1,874.79,0,874.79
45335,6444,CF69-4308-92,6,758,1,874.79,0,5248.74
45335,6445,CF69-4308-92,1,766,1,419.46,0,419.46
45335,6446,CF69-4308-92,3,763,1,419.46,0,1258.38
45335,6447,CF69-4308-92,1,756,1,874.79,0,874.79
45335,6448,CF69-4308-92,1,753,1,2146.96,0,2146.96
45335,6449,CF69-4308-92,1,768,1,419.46,0,419.46
45335,6450,CF69-4308-92,3,716,1,28.84,0,86.52
45335,6451,CF69-4308-92,1,765,1,419.46,0,419.46
45335,6452,CF69-4308-92,1,714,1,28.84,0,28.84
45335,6453,CF69-4308-92,2,725,1,183.94,0,367.88
45335,6454,CF69-4308-92,2,761,1,419.46,0,838.92
45335,6455,CF69-4308-92,4,708,1,20.19,0,80.76
45335,6456,CF69-4308-92,2,715,1,28.84,0,57.68
45335,6457,CF69-4308-92,2,770,1,419.46,0,838.92
45336,6458,B5D2-4350-B0,3,771,1,2039.99,0,6119.97
45336,6459,B5D2-4350-B0,2,778,1,2024.99,0,4049.98
45336,6460,B5D2-4350-B0,1,748,1,722.59,0,722.59
45336,6461,B5D2-4350-B0,3,709,1,5.7,0,17.1
45336,6462,B5D2-4350-B0,1,747,1,714.7,0,714.7
45336,6463,B5D2-4350-B0,4,773,1,2039.99,0,8159.96
45336,6464,B5D2-4350-B0,1,774,1,2039.99,0,2039.99
45336,6465,B5D2-4350-B0,1,742,1,722.59,0,722.59
45336,6466,B5D2-4350-B0,1,743,1,714.7,0,714.7
45336,6467,B5D2-4350-B0,2,777,1,2024.99,0,4049.98
45337,6468,C8D2-41D4-AF,2,762,1,419.46,0,838.92
45337,6469,C8D2-41D4-AF,1,766,1,419.46,0,419.46
45337,6470,C8D2-41D4-AF,2,738,1,178.58,0,357.16
45337,6471,C8D2-41D4-AF,1,753,1,2146.96,0,2146.96
45337,6472,C8D2-41D4-AF,1,726,1,183.94,0,183.94
45337,6473,C8D2-41D4-AF,1,729,1,183.94,0,183.94
45337,6474,C8D2-41D4-AF,3,754,1,874.79,0,2624.37
45337,6475,C8D2-41D4-AF,1,761,1,419.46,0,419.46
45337,6476,C8D2-41D4-AF,1,763,1,419.46,0,419.46
45337,6477,C8D2-41D4-AF,1,725,1,183.94,0,183.94
45337,6478,C8D2-41D4-AF,2,760,1,419.46,0,838.92
45337,6479,C8D2-41D4-AF,4,758,1,874.79,0,3499.16
45337,6480,C8D2-41D4-AF,1,765,1,419.46,0,419.46
45337,6481,C8D2-41D4-AF,1,749,1,2146.96,0,2146.96
45337,6482,C8D2-41D4-AF,1,722,1,178.58,0,178.58
45337,6483,C8D2-41D4-AF,1,730,1,183.94,0,183.94
45337,6484,C8D2-41D4-AF,3,755,1,874.79,0,2624.37
45338,6485,EA29-4912-A1,5,757,1,874.79,0,4373.95
45338,6486,EA29-4912-A1,3,756,1,874.79,0,2624.37
45338,6487,EA29-4912-A1,2,766,1,419.46,0,838.92
45338,6488,EA29-4912-A1,3,749,1,2146.96,0,6440.88
45338,6489,EA29-4912-A1,3,761,1,419.46,0,1258.38
45338,6490,EA29-4912-A1,3,768,1,419.46,0,1258.38
45338,6491,EA29-4912-A1,2,758,1,874.79,0,1749.58
45338,6492,EA29-4912-A1,5,752,1,2146.96,0,10734.8
45338,6493,EA29-4912-A1,2,769,1,419.46,0,838.92
45338,6494,EA29-4912-A1,2,751,1,2146.96,0,4293.92
45338,6495,EA29-4912-A1,4,760,1,419.46,0,1677.84
45338,6496,EA29-4912-A1,2,753,1,2146.96,0,4293.92
45338,6497,EA29-4912-A1,2,764,1,419.46,0,838.92
45338,6498,EA29-4912-A1,1,763,1,419.46,0,419.46
45338,6499,EA29-4912-A1,4,770,1,419.46,0,1677.84
45338,6500,EA29-4912-A1,3,750,1,2146.96,0,6440.88
45338,6501,EA29-4912-A1,5,754,1,874.79,0,4373.95
45338,6502,EA29-4912-A1,2,755,1,874.79,0,1749.58
45338,6503,EA29-4912-A1,1,767,1,419.46,0,419.46
45338,6504,EA29-4912-A1,2,759,1,419.46,0,838.92
45339,6505,1F94-40D0-86,1,761,1,419.46,0,419.46
45339,6506,1F94-40D0-86,1,764,1,419.46,0,419.46
45339,6507,1F94-40D0-86,2,767,1,419.46,0,838.92
45339,6508,1F94-40D0-86,2,768,1,419.46,0,838.92
45339,6509,1F94-40D0-86,1,769,1,419.46,0,419.46
45339,6510,1F94-40D0-86,2,754,1,874.79,0,1749.58
45339,6511,1F94-40D0-86,3,729,1,183.94,0,551.82
45339,6512,1F94-40D0-86,1,750,1,2146.96,0,2146.96
45339,6513,1F94-40D0-86,1,752,1,2146.96,0,2146.96
45339,6514,1F94-40D0-86,2,765,1,419.46,0,838.92
45339,6515,1F94-40D0-86,1,711,1,20.19,0,20.19
45339,6516,1F94-40D0-86,2,756,1,874.79,0,1749.58
45339,6517,1F94-40D0-86,2,757,1,874.79,0,1749.58
45339,6518,1F94-40D0-86,3,753,1,2146.96,0,6440.88
45339,6519,1F94-40D0-86,5,755,1,874.79,0,4373.95
45339,6520,1F94-40D0-86,2,715,1,28.84,0,57.68
45339,6521,1F94-40D0-86,3,712,1,5.19,0,15.57
45339,6522,1F94-40D0-86,1,749,1,2146.96,0,2146.96
45339,6523,1F94-40D0-86,2,770,1,419.46,0,838.92
45340,6524,9ADF-4A2D-B6,1,758,1,874.79,0,874.79
45340,6525,9ADF-4A2D-B6,2,760,1,419.46,0,838.92
45340,6526,9ADF-4A2D-B6,2,762,1,419.46,0,838.92
45341,6527,AA2C-4A41-AD,2,715,1,28.84,0,57.68
45341,6528,AA2C-4A41-AD,2,771,1,2039.99,0,4079.98
45341,6529,AA2C-4A41-AD,3,712,1,5.19,0,15.57
45341,6530,AA2C-4A41-AD,2,775,1,2024.99,0,4049.98
45341,6531,AA2C-4A41-AD,2,776,1,2024.99,0,4049.98
45341,6532,AA2C-4A41-AD,14,709,2,5.51,0.02,75.5972
45341,6533,AA2C-4A41-AD,5,774,1,2039.99,0,10199.95
45341,6534,AA2C-4A41-AD,2,778,1,2024.99,0,4049.98
45341,6535,AA2C-4A41-AD,4,773,1,2039.99,0,8159.96
45342,6536,9E99-4922-A4,4,777,1,2024.99,0,8099.96
45342,6537,9E99-4922-A4,7,778,1,2024.99,0,14174.93
45342,6538,9E99-4922-A4,4,772,1,2039.99,0,8159.96
45342,6539,9E99-4922-A4,2,776,1,2024.99,0,4049.98
45342,6540,9E99-4922-A4,2,775,1,2024.99,0,4049.98
45342,6541,9E99-4922-A4,4,709,1,5.7,0,22.8
45342,6542,9E99-4922-A4,5,774,1,2039.99,0,10199.95
45342,6543,9E99-4922-A4,4,771,1,2039.99,0,8159.96
45342,6544,9E99-4922-A4,3,773,1,2039.99,0,6119.97
45343,6545,9A71-4101-BA,1,741,1,818.7,0,818.7
45343,6546,9A71-4101-BA,2,707,1,20.19,0,40.38
45343,6547,9A71-4101-BA,3,778,1,2024.99,0,6074.97
45343,6548,9A71-4101-BA,1,715,1,28.84,0,28.84
45343,6549,9A71-4101-BA,2,777,1,2024.99,0,4049.98
45343,6550,9A71-4101-BA,1,745,1,809.76,0,809.76
45343,6551,9A71-4101-BA,4,708,1,20.19,0,80.76
45343,6552,9A71-4101-BA,1,748,1,722.59,0,722.59
45343,6553,9A71-4101-BA,1,711,1,20.19,0,20.19
45343,6554,9A71-4101-BA,1,716,1,28.84,0,28.84
45343,6555,9A71-4101-BA,1,747,1,714.7,0,714.7
45343,6556,9A71-4101-BA,2,709,1,5.7,0,11.4
45343,6557,9A71-4101-BA,2,773,1,2039.99,0,4079.98
45343,6558,9A71-4101-BA,1,774,1,2039.99,0,2039.99
45343,6559,9A71-4101-BA,1,714,1,28.84,0,28.84
45343,6560,9A71-4101-BA,2,743,1,714.7,0,1429.4
45344,6561,166F-4C74-85,4,757,1,874.79,0,3499.16
45344,6562,166F-4C74-85,2,767,1,419.46,0,838.92
45344,6563,166F-4C74-85,3,770,1,419.46,0,1258.38
45344,6564,166F-4C74-85,1,754,1,874.79,0,874.79
45344,6565,166F-4C74-85,6,750,1,2146.96,0,12881.76
45344,6566,166F-4C74-85,1,753,1,2146.96,0,2146.96
45344,6567,166F-4C74-85,2,768,1,419.46,0,838.92
45344,6568,166F-4C74-85,1,752,1,2146.96,0,2146.96
45344,6569,166F-4C74-85,1,755,1,874.79,0,874.79
45344,6570,166F-4C74-85,1,759,1,419.46,0,419.46
45344,6571,166F-4C74-85,4,749,1,2146.96,0,8587.84
45344,6572,166F-4C74-85,5,712,1,5.19,0,25.95
45344,6573,166F-4C74-85,2,756,1,874.79,0,1749.58
45344,6574,166F-4C74-85,1,760,1,419.46,0,419.46
45344,6575,166F-4C74-85,3,769,1,419.46,0,1258.38
45344,6576,166F-4C74-85,2,763,1,419.46,0,838.92
45344,6577,166F-4C74-85,6,715,1,28.84,0,173.04
45344,6578,166F-4C74-85,2,762,1,419.46,0,838.92
45344,6579,166F-4C74-85,4,766,1,419.46,0,1677.84
45344,6580,166F-4C74-85,3,758,1,874.79,0,2624.37
45344,6581,166F-4C74-85,6,751,1,2146.96,0,12881.76
45344,6582,166F-4C74-85,3,765,1,419.46,0,1258.38
45516,6754,3473-43AB-AE,4,770,1,419.46,0,1677.84
45516,6755,3473-43AB-AE,1,765,1,419.46,0,419.46
45516,6756,3473-43AB-AE,1,766,1,419.46,0,419.46
45516,6757,3473-43AB-AE,2,763,1,419.46,0,838.92
45516,6758,3473-43AB-AE,1,764,1,419.46,0,419.46
45516,6759,3473-43AB-AE,1,756,1,874.79,0,874.79
45516,6760,3473-43AB-AE,2,754,1,874.79,0,1749.58
45516,6761,3473-43AB-AE,1,755,1,874.79,0,874.79
45516,6762,3473-43AB-AE,3,753,1,2146.96,0,6440.88
45516,6763,3473-43AB-AE,2,749,1,2146.96,0,4293.92
45516,6764,3473-43AB-AE,1,738,1,178.58,0,178.58
45516,6765,3473-43AB-AE,1,725,1,183.94,0,183.94
45516,6766,3473-43AB-AE,2,729,1,183.94,0,367.88
45516,6767,3473-43AB-AE,1,730,1,183.94,0,183.94
45516,6768,3473-43AB-AE,1,714,1,28.84,0,28.84
45516,6769,3473-43AB-AE,3,715,1,28.84,0,86.52
45516,6770,3473-43AB-AE,2,716,1,28.84,0,57.68
45516,6771,3473-43AB-AE,1,712,1,5.19,0,5.19
45516,6772,3473-43AB-AE,1,711,1,20.19,0,20.19
45516,6773,3473-43AB-AE,1,707,1,20.19,0,20.19
45516,6774,3473-43AB-AE,1,708,1,20.19,0,20.19
45517,6775,1980-4886-B0,1,765,1,419.46,0,419.46
45517,6776,1980-4886-B0,3,760,1,419.46,0,1258.38
45517,6777,1980-4886-B0,1,753,1,2146.96,0,2146.96
45517,6778,1980-4886-B0,4,754,1,874.79,0,3499.16
45517,6779,1980-4886-B0,1,770,1,419.46,0,419.46
45517,6780,1980-4886-B0,4,763,1,419.46,0,1677.84
45518,6781,2F4B-4BB7-98,1,778,1,2024.99,0,2024.99
45518,6782,2F4B-4BB7-98,1,773,1,2039.99,0,2039.99
45518,6783,2F4B-4BB7-98,1,777,1,2024.99,0,2024.99
45518,6784,2F4B-4BB7-98,2,775,1,2024.99,0,4049.98
45518,6785,2F4B-4BB7-98,1,774,1,2039.99,0,2039.99
45519,6786,E7C3-4E29-A6,1,771,1,2039.99,0,2039.99
45519,6787,E7C3-4E29-A6,1,777,1,2024.99,0,2024.99
45520,6788,86A2-4B9B-8D,1,764,1,419.46,0,419.46
45520,6789,86A2-4B9B-8D,4,711,1,20.19,0,80.76
45520,6790,86A2-4B9B-8D,2,732,1,356.9,0,713.8
45520,6791,86A2-4B9B-8D,2,762,1,419.46,0,838.92
45520,6792,86A2-4B9B-8D,3,755,1,874.79,0,2624.37
45520,6793,86A2-4B9B-8D,2,761,1,419.46,0,838.92
45520,6794,86A2-4B9B-8D,6,758,1,874.79,0,5248.74
45520,6795,86A2-4B9B-8D,2,708,1,20.19,0,40.38
45520,6796,86A2-4B9B-8D,3,716,1,28.84,0,86.52
45520,6797,86A2-4B9B-8D,4,760,1,419.46,0,1677.84
45520,6798,86A2-4B9B-8D,2,770,1,419.46,0,838.92
45520,6799,86A2-4B9B-8D,7,754,1,874.79,0,6123.53
45520,6800,86A2-4B9B-8D,2,729,1,183.94,0,367.88
45520,6801,86A2-4B9B-8D,4,715,1,28.84,0,115.36
45520,6802,86A2-4B9B-8D,2,712,1,5.19,0,10.38
45520,6803,86A2-4B9B-8D,3,753,1,2146.96,0,6440.88
45520,6804,86A2-4B9B-8D,2,768,1,419.46,0,838.92
45520,6805,86A2-4B9B-8D,2,756,1,874.79,0,1749.58
45520,6806,86A2-4B9B-8D,4,714,1,28.84,0,115.36
45520,6807,86A2-4B9B-8D,2,766,1,419.46,0,838.92
45520,6808,86A2-4B9B-8D,3,707,1,20.19,0,60.57
45520,6809,86A2-4B9B-8D,2,765,1,419.46,0,838.92
45520,6810,86A2-4B9B-8D,3,738,1,178.58,0,535.74
45520,6811,86A2-4B9B-8D,1,725,1,183.94,0,183.94
45521,6812,CD43-442B-91,1,773,1,2039.99,0,2039.99
45521,6813,CD43-442B-91,1,741,1,818.7,0,818.7
45521,6814,CD43-442B-91,1,776,1,2024.99,0,2024.99
45521,6815,CD43-442B-91,2,771,1,2039.99,0,4079.98
45521,6816,CD43-442B-91,2,743,1,714.7,0,1429.4
45521,6817,CD43-442B-91,1,748,1,722.59,0,722.59
45521,6818,CD43-442B-91,2,775,1,2024.99,0,4049.98
45521,6819,CD43-442B-91,2,778,1,2024.99,0,4049.98
45521,6820,CD43-442B-91,2,709,1,5.7,0,11.4
45522,6821,DB6E-40EF-A4,1,715,1,28.84,0,28.84
45522,6822,DB6E-40EF-A4,1,763,1,419.46,0,419.46
45522,6823,DB6E-40EF-A4,3,760,1,419.46,0,1258.38
45522,6824,DB6E-40EF-A4,1,752,1,2146.96,0,2146.96
45522,6825,DB6E-40EF-A4,1,712,1,5.19,0,5.19
45522,6826,DB6E-40EF-A4,1,762,1,419.46,0,419.46
45522,6827,DB6E-40EF-A4,1,750,1,2146.96,0,2146.96
45522,6828,DB6E-40EF-A4,2,751,1,2146.96,0,4293.92
45522,6829,DB6E-40EF-A4,1,754,1,874.79,0,874.79
45522,6830,DB6E-40EF-A4,1,770,1,419.46,0,419.46
45522,6831,DB6E-40EF-A4,1,756,1,874.79,0,874.79
45522,6832,DB6E-40EF-A4,1,749,1,2146.96,0,2146.96
45522,6833,DB6E-40EF-A4,3,753,1,2146.96,0,6440.88
45522,6834,DB6E-40EF-A4,5,757,1,874.79,0,4373.95
45522,6835,DB6E-40EF-A4,1,768,1,419.46,0,419.46
45522,6836,DB6E-40EF-A4,1,766,1,419.46,0,419.46
45522,6837,DB6E-40EF-A4,3,765,1,419.46,0,1258.38
45522,6838,DB6E-40EF-A4,2,767,1,419.46,0,838.92
45523,6839,3D3B-4EA3-8B,2,747,1,714.7,0,1429.4
45524,6840,D7A1-4CAA-B1,2,776,1,2024.99,0,4049.98
45524,6841,D7A1-4CAA-B1,2,778,1,2024.99,0,4049.98
45524,6842,D7A1-4CAA-B1,2,745,1,809.76,0,1619.52
45524,6843,D7A1-4CAA-B1,4,709,1,5.7,0,22.8
45524,6844,D7A1-4CAA-B1,2,773,1,2039.99,0,4079.98
45524,6845,D7A1-4CAA-B1,2,775,1,2024.99,0,4049.98
45524,6846,D7A1-4CAA-B1,4,772,1,2039.99,0,8159.96
45524,6847,D7A1-4CAA-B1,4,774,1,2039.99,0,8159.96
45524,6848,D7A1-4CAA-B1,2,716,1,28.84,0,57.68
45524,6849,D7A1-4CAA-B1,2,708,1,20.19,0,40.38
45524,6850,D7A1-4CAA-B1,2,711,1,20.19,0,40.38
45524,6851,D7A1-4CAA-B1,1,707,1,20.19,0,20.19
45524,6852,D7A1-4CAA-B1,2,714,1,28.84,0,57.68
45524,6853,D7A1-4CAA-B1,2,741,1,818.7,0,1637.4
45525,6854,A7C8-47FE-B6,3,765,1,419.46,0,1258.38
45525,6855,A7C8-47FE-B6,2,760,1,419.46,0,838.92
45525,6856,A7C8-47FE-B6,2,762,1,419.46,0,838.92
45525,6857,A7C8-47FE-B6,2,758,1,874.79,0,1749.58
45525,6858,A7C8-47FE-B6,2,754,1,874.79,0,1749.58
45525,6859,A7C8-47FE-B6,2,770,1,419.46,0,838.92
45526,6860,A603-42AF-A1,1,775,1,2024.99,0,2024.99
45526,6861,A603-42AF-A1,2,709,1,5.7,0,11.4
45526,6862,A603-42AF-A1,1,776,1,2024.99,0,2024.99
45526,6863,A603-42AF-A1,1,774,1,2039.99,0,2039.99
45527,6864,610E-44BC-87,1,761,1,419.46,0,419.46
45527,6865,610E-44BC-87,2,751,1,2146.96,0,4293.92
45527,6866,610E-44BC-87,1,729,1,183.94,0,183.94
45527,6867,610E-44BC-87,3,749,1,2146.96,0,6440.88
45527,6868,610E-44BC-87,5,715,1,28.84,0,144.2
45527,6869,610E-44BC-87,4,763,1,419.46,0,1677.84
45527,6870,610E-44BC-87,3,755,1,874.79,0,2624.37
45527,6871,610E-44BC-87,3,770,1,419.46,0,1258.38
45527,6872,610E-44BC-87,3,753,1,2146.96,0,6440.88
45527,6873,610E-44BC-87,2,765,1,419.46,0,838.92
45527,6874,610E-44BC-87,5,760,1,419.46,0,2097.3
45527,6875,610E-44BC-87,3,769,1,419.46,0,1258.38
45527,6876,610E-44BC-87,3,752,1,2146.96,0,6440.88
45527,6877,610E-44BC-87,1,757,1,874.79,0,874.79
45527,6878,610E-44BC-87,4,762,1,419.46,0,1677.84
45527,6879,610E-44BC-87,1,764,1,419.46,0,419.46
45527,6880,610E-44BC-87,1,756,1,874.79,0,874.79
45527,6881,610E-44BC-87,3,754,1,874.79,0,2624.37
45527,6882,610E-44BC-87,3,758,1,874.79,0,2624.37
45527,6883,610E-44BC-87,4,768,1,419.46,0,1677.84
45527,6884,610E-44BC-87,2,712,1,5.19,0,10.38
45527,6885,610E-44BC-87,1,766,1,419.46,0,419.46
45527,6886,610E-44BC-87,6,759,1,419.46,0,2516.76
45527,6887,610E-44BC-87,3,750,1,2146.96,0,6440.88
45527,6888,610E-44BC-87,1,738,1,178.58,0,178.58
45528,6889,E321-4D89-85,1,750,1,2146.96,0,2146.96
45529,6890,86CC-47BA-B3,4,777,1,2024.99,0,8099.96
45529,6891,86CC-47BA-B3,6,776,1,2024.99,0,12149.94
45529,6892,86CC-47BA-B3,3,774,1,2039.99,0,6119.97
45529,6893,86CC-47BA-B3,9,778,1,2024.99,0,18224.91
45529,6894,86CC-47BA-B3,4,712,1,5.19,0,20.76
45529,6895,86CC-47BA-B3,6,773,1,2039.99,0,12239.94
45529,6896,86CC-47BA-B3,8,772,1,2039.99,0,16319.92
45529,6897,86CC-47BA-B3,4,709,1,5.7,0,22.8
45529,6898,86CC-47BA-B3,1,745,1,809.76,0,809.76
45529,6899,86CC-47BA-B3,5,743,1,714.7,0,3573.5
45529,6900,86CC-47BA-B3,2,742,1,722.59,0,1445.18
45529,6901,86CC-47BA-B3,4,715,1,28.84,0,115.36
45529,6902,86CC-47BA-B3,3,741,1,818.7,0,2456.1
45529,6903,86CC-47BA-B3,1,747,1,714.7,0,714.7
45529,6904,86CC-47BA-B3,6,771,1,2039.99,0,12239.94
45529,6905,86CC-47BA-B3,3,748,1,722.59,0,2167.77
45529,6906,86CC-47BA-B3,4,708,1,20.19,0,80.76
45529,6907,86CC-47BA-B3,3,711,1,20.19,0,60.57
45529,6908,86CC-47BA-B3,2,714,1,28.84,0,57.68
45529,6909,86CC-47BA-B3,5,707,1,20.19,0,100.95
45529,6910,86CC-47BA-B3,2,716,1,28.84,0,57.68
45530,6911,E3E5-409E-AE,1,711,1,20.19,0,20.19
45531,6912,A56B-4056-BC,1,754,1,874.79,0,874.79
45531,6913,A56B-4056-BC,1,758,1,874.79,0,874.79
45531,6914,A56B-4056-BC,1,762,1,419.46,0,419.46
45531,6915,A56B-4056-BC,2,760,1,419.46,0,838.92
45531,6916,A56B-4056-BC,2,763,1,419.46,0,838.92
45531,6917,A56B-4056-BC,1,761,1,419.46,0,419.46
45532,6918,1342-4F90-B0,1,716,1,28.84,0,28.84
45532,6919,1342-4F90-B0,3,714,1,28.84,0,86.52
